tail_number,company_name,icao24,flight_date,departure_time,arrival_time,flight_duration_min,estDepartureAirport,dep_airport_name,dep_city,dep_country,dep_lat,dep_lon,estArrivalAirport,arr_airport_name,arr_city,arr_country,arr_lat,arr_lon
N561FX,NORDSTROM INC,a72b34,2025-02-08,2025-02-08 17:14:20+00:00,2025-02-08 20:12:59+00:00,178.6,KBDR,Igor I Sikorsky Memorial Airport,Bridgeport,US,41.163502,-73.126198,KL31,St. Tammany Regional Airport,Covington,US,30.445101,-89.988899
N561FX,NORDSTROM INC,a72b34,2025-02-08,2025-02-08 13:19:18+00:00,2025-02-08 16:18:28+00:00,179.2,KHOU,William P. Hobby Airport,Houston,US,29.645336,-95.276812,KBDR,Igor I Sikorsky Memorial Airport,Bridgeport,US,41.163502,-73.126198
N561FX,NORDSTROM INC,a72b34,2025-02-11,2025-02-11 14:11:54+00:00,2025-02-11 19:31:08+00:00,319.2,KTEB,Teterboro Airport,Teterboro,US,40.850101,-74.060799,KFFZ,Falcon Field,Mesa,US,33.4608,-111.727997
N561FX,NORDSTROM INC,a72b34,2025-02-10,2025-02-10 19:54:41+00:00,2025-02-10 20:46:58+00:00,52.3,KIAD,Washington Dulles International Airport,Dulles,US,38.9445,-77.455803,KTEB,Teterboro Airport,Teterboro,US,40.850101,-74.060799
N561FX,NORDSTROM INC,a72b34,2025-02-10,2025-02-10 16:58:00+00:00,2025-02-10 18:45:51+00:00,107.8,,,,,,,KIAD,Washington Dulles International Airport,Dulles,US,38.9445,-77.455803
N561FX,NORDSTROM INC,a72b34,2025-02-10,2025-02-10 13:20:45+00:00,2025-02-10 14:36:41+00:00,75.9,,,,,,,KNEW,Lakefront Airport,New Orleans,US,30.042400360107,-90.028297424316
N561FX,NORDSTROM INC,a72b34,2025-02-13,2025-02-13 23:11:51+00:00,2025-02-13 23:28:18+00:00,16.4,KMKY,Marco Island Executive Airport,Marco Island,US,25.995001,-81.672501,KMIA,Miami International Airport,Miami,US,25.796011,-80.289751
N561FX,NORDSTROM INC,a72b34,2025-02-13,2025-02-13 19:12:30+00:00,2025-02-13 21:52:54+00:00,160.4,KMKT,Mankato Regional Airport,Mankato,US,44.224781,-93.919128,,,,,,
N561FX,NORDSTROM INC,a72b34,2025-02-13,2025-02-13 15:53:18+00:00,2025-02-13 17:26:26+00:00,93.1,,,,,,,6MN7,,,,,
N561FX,NORDSTROM INC,a72b34,2025-02-13,2025-02-13 13:30:49+00:00,2025-02-13 14:05:51+00:00,35.0,,,,,,,,,,,,
N561FX,NORDSTROM INC,a72b34,2025-02-12,2025-02-12 21:53:11+00:00,2025-02-12 22:44:09+00:00,51.0,KSUS,Spirit of St Louis Airport,St Louis,US,38.662102,-90.652,OK21,Longs Airport North Airport,Pryor,US,36.33340072631836,-95.3043975830078
N561FX,NORDSTROM INC,a72b34,2025-02-15,2025-02-15 17:54:28+00:00,2025-02-15 20:33:26+00:00,159.0,KBFI,King County International Airport - Boeing Field,Seattle,US,47.527042,-122.29995,,,,,,
N561FX,NORDSTROM INC,a72b34,2025-02-15,2025-02-15 00:03:49+00:00,2025-02-15 00:30:28+00:00,26.6,CYVR,Vancouver International Airport,Vancouver,CA,49.193901,-123.183998,KBFI,King County International Airport - Boeing Field,Seattle,US,47.527042,-122.29995
N561FX,NORDSTROM INC,a72b34,2025-02-14,2025-02-14 16:24:34+00:00,2025-02-14 22:46:27+00:00,381.9,KMIA,Miami International Airport,Miami,US,25.796011,-80.289751,CYVR,Vancouver International Airport,Vancouver,CA,49.193901,-123.183998
N561FX,NORDSTROM INC,a72b34,2025-02-17,2025-02-17 17:07:17+00:00,2025-02-17 18:06:18+00:00,59.0,KSJC,Norman Y. Mineta San Jose International Airport,San Jose,US,37.362452,-121.929188,KCRQ,McClellan-Palomar Airport,Carlsbad,US,33.1283,-117.279999
N561FX,NORDSTROM INC,a72b34,2025-02-16,2025-02-16 20:27:33+00:00,2025-02-16 21:27:11+00:00,59.6,KCRQ,McClellan-Palomar Airport,Carlsbad,US,33.1283,-117.279999,KSJC,Norman Y. Mineta San Jose International Airport,San Jose,US,37.362452,-121.929188
N561FX,NORDSTROM INC,a72b34,2025-02-16,2025-02-16 17:46:46+00:00,2025-02-16 18:25:09+00:00,38.4,,,,,,,KCRQ,McClellan-Palomar Airport,Carlsbad,US,33.1283,-117.279999
N561FX,NORDSTROM INC,a72b34,2025-02-19,2025-02-19 18:39:02+00:00,2025-02-19 21:16:48+00:00,157.8,KTPA,Tampa International Airport,Tampa,US,27.9755,-82.533203,KDAL,Dallas Love Field,Dallas,US,32.844776,-96.847653
N561FX,NORDSTROM INC,a72b34,2025-02-19,2025-02-19 02:18:58+00:00,2025-02-19 06:09:56+00:00,231.0,KVNY,Van Nuys Airport,Van Nuys,US,34.209801,-118.489998,KTPA,Tampa International Airport,Tampa,US,27.9755,-82.533203
N561FX,NORDSTROM INC,a72b34,2025-02-18,2025-02-18 16:46:00+00:00,2025-02-18 18:00:02+00:00,74.0,KSDL,Scottsdale Airport,Scottsdale,US,33.622898101807,-111.91100311279,KVNY,Van Nuys Airport,Van Nuys,US,34.209801,-118.489998
N561FX,NORDSTROM INC,a72b34,2025-02-18,2025-02-18 03:26:49+00:00,2025-02-18 05:50:28+00:00,143.6,KDFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,US,32.896801,-97.038002,KSDL,Scottsdale Airport,Scottsdale,US,33.622898101807,-111.91100311279
N561FX,NORDSTROM INC,a72b34,2025-02-21,2025-02-21 22:28:30+00:00,2025-02-21 23:19:36+00:00,51.1,KVNY,Van Nuys Airport,Van Nuys,US,34.209801,-118.489998,KSFO,San Francisco International Airport,San Francisco,US,37.619806,-122.374821
N561FX,NORDSTROM INC,a72b34,2025-02-21,2025-02-21 19:14:00+00:00,2025-02-21 19:57:51+00:00,43.8,KLAS,Harry Reid International Airport,Las Vegas,US,36.083361,-115.151817,KVNY,Van Nuys Airport,Van Nuys,US,34.209801,-118.489998
N561FX,NORDSTROM INC,a72b34,2025-02-21,2025-02-21 17:08:31+00:00,2025-02-21 17:51:57+00:00,43.4,KSDL,Scottsdale Airport,Scottsdale,US,33.622898101807,-111.91100311279,KLAS,Harry Reid International Airport,Las Vegas,US,36.083361,-115.151817
N561FX,NORDSTROM INC,a72b34,2025-02-21,2025-02-21 01:56:57+00:00,2025-02-21 02:52:34+00:00,55.6,KVNY,Van Nuys Airport,Van Nuys,US,34.209801,-118.489998,KSDL,Scottsdale Airport,Scottsdale,US,33.622898101807,-111.91100311279
N561FX,NORDSTROM INC,a72b34,2025-02-20,2025-02-20 19:53:00+00:00,2025-02-20 21:15:58+00:00,83.0,MMHO,General Ignacio L. Pesqueira International Airport,Hermosillo,MX,29.092811,-111.053015,KLAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997
N561FX,NORDSTROM INC,a72b34,2025-02-20,2025-02-20 16:15:00+00:00,2025-02-20 17:32:59+00:00,78.0,KVNY,Van Nuys Airport,Van Nuys,US,34.209801,-118.489998,MMHO,General Ignacio L. Pesqueira International Airport,Hermosillo,MX,29.092811,-111.053015
N561FX,NORDSTROM INC,a72b34,2025-02-23,2025-02-23 18:13:54+00:00,2025-02-23 19:31:39+00:00,77.8,KDAL,Dallas Love Field,Dallas,US,32.844776,-96.847653,,,,,,
N561FX,NORDSTROM INC,a72b34,2025-02-22,2025-02-22 21:30:02+00:00,2025-02-22 23:35:48+00:00,125.8,KLAS,Harry Reid International Airport,Las Vegas,US,36.083361,-115.151817,KDAL,Dallas Love Field,Dallas,US,32.844776,-96.847653
N561FX,NORDSTROM INC,a72b34,2025-02-22,2025-02-22 18:56:04+00:00,2025-02-22 19:36:51+00:00,40.8,KSNA,John Wayne Orange County International Airport,Santa Ana,US,33.675063,-117.869281,KLAS,Harry Reid International Airport,Las Vegas,US,36.083361,-115.151817
N561FX,NORDSTROM INC,a72b34,2025-02-22,2025-02-22 16:48:50+00:00,2025-02-22 17:32:35+00:00,43.8,KLAS,Harry Reid International Airport,Las Vegas,US,36.083361,-115.151817,KSNA,John Wayne Orange County International Airport,Santa Ana,US,33.675063,-117.869281
N561FX,NORDSTROM INC,a72b34,2025-02-22,2025-02-22 14:53:13+00:00,2025-02-22 15:26:24+00:00,33.2,KPSP,Palm Springs International Airport,Palm Springs,US,33.8297,-116.507004,KLAS,Harry Reid International Airport,Las Vegas,US,36.083361,-115.151817
N561FX,NORDSTROM INC,a72b34,2025-02-22,2025-02-22 00:47:35+00:00,2025-02-22 01:47:23+00:00,59.8,KSFO,San Francisco International Airport,San Francisco,US,37.619806,-122.374821,KPSP,Palm Springs International Airport,Palm Springs,US,33.8297,-116.507004
N561FX,NORDSTROM INC,a72b34,2025-02-25,2025-02-25 19:33:43+00:00,2025-02-25 21:04:44+00:00,91.0,KMTN,Martin State Airport,Baltimore,US,39.325699,-76.413803,KJWN,John C Tune Airport,Nashville,US,36.1824,-86.886703
N561FX,NORDSTROM INC,a72b34,2025-02-25,2025-02-25 15:54:10+00:00,2025-02-25 16:07:27+00:00,13.3,KGAI,Montgomery County Airpark,Gaithersburg,US,39.168301,-77.166,KMTN,Martin State Airport,Baltimore,US,39.325699,-76.413803
N561FX,NORDSTROM INC,a72b34,2025-02-25,2025-02-25 13:48:53+00:00,2025-02-25 14:32:18+00:00,43.4,KTEB,Teterboro Airport,Teterboro,US,40.850101,-74.060799,KGAI,Montgomery County Airpark,Gaithersburg,US,39.168301,-77.166
N561FX,NORDSTROM INC,a72b34,2025-02-25,2025-02-25 11:11:44+00:00,2025-02-25 11:41:25+00:00,29.7,KTEB,Teterboro Airport,Teterboro,US,40.850101,-74.060799,KTEB,Teterboro Airport,Teterboro,US,40.850101,-74.060799
N561FX,NORDSTROM INC,a72b34,2025-02-25,2025-02-25 03:37:14+00:00,2025-02-25 04:24:44+00:00,47.5,KPVD,Rhode Island T. F. Green International Airport,Providence/Warwick,US,41.725038,-71.425668,KTEB,Teterboro Airport,Teterboro,US,40.850101,-74.060799
N561FX,NORDSTROM INC,a72b34,2025-02-24,2025-02-24 23:56:52+00:00,2025-02-25 02:22:18+00:00,145.4,KPBI,Palm Beach International Airport,West Palm Beach,US,26.683201,-80.095596,KPVD,Rhode Island T. F. Green International Airport,Providence/Warwick,US,41.725038,-71.425668
N561FX,NORDSTROM INC,a72b34,2025-02-24,2025-02-24 22:50:51+00:00,2025-02-24 23:09:10+00:00,18.3,KMIA,Miami International Airport,Miami,US,25.796011,-80.289751,FD38,Wellington Aero Club Airport,West Palm Beach,US,26.6465,-80.294197
N561FX,NORDSTROM INC,a72b34,2025-02-27,2025-02-27 22:52:41+00:00,2025-02-27 23:48:39+00:00,56.0,KSNA,John Wayne Orange County International Airport,Santa Ana,US,33.675063,-117.869281,KOAK,San Francisco Bay Oakland International Airport,Oakland,US,37.720085,-122.221184
N561FX,NORDSTROM INC,a72b34,2025-02-27,2025-02-27 21:06:49+00:00,2025-02-27 21:44:28+00:00,37.6,KBFL,Meadows Field,Bakersfield,US,35.433601,-119.056999,KSNA,John Wayne Orange County International Airport,Santa Ana,US,33.675063,-117.869281
N561FX,NORDSTROM INC,a72b34,2025-02-27,2025-02-27 15:19:33+00:00,2025-02-27 20:17:11+00:00,297.6,KIAD,Washington Dulles International Airport,Dulles,US,38.9445,-77.455803,KBFL,Meadows Field,Bakersfield,US,35.433601,-119.056999
N561FX,NORDSTROM INC,a72b34,2025-02-27,2025-02-27 13:01:43+00:00,2025-02-27 14:17:07+00:00,75.4,KBTV,Patrick Leahy Burlington International Airport,Burlington,US,44.471901,-73.153297,KIAD,Washington Dulles International Airport,Dulles,US,38.9445,-77.455803
N561FX,NORDSTROM INC,a72b34,2025-02-26,2025-02-26 22:07:45+00:00,2025-02-26 23:05:14+00:00,57.5,KIAD,Washington Dulles International Airport,Dulles,US,38.9445,-77.455803,VT01,Teal Farm Airport,Huntington,US,44.282386,-72.937557
N561FX,NORDSTROM INC,a72b34,2025-02-26,2025-02-26 18:32:19+00:00,2025-02-26 19:15:57+00:00,43.6,KTEB,Teterboro Airport,Teterboro,US,40.850101,-74.060799,KIAD,Washington Dulles International Airport,Dulles,US,38.9445,-77.455803
N561FX,NORDSTROM INC,a72b34,2025-02-26,2025-02-26 15:51:37+00:00,2025-02-26 17:14:50+00:00,83.2,KTYQ,Indianapolis Executive Airport,Indianapolis,US,40.030701,-86.251404,KTEB,Teterboro Airport,Teterboro,US,40.850101,-74.060799
N561FX,NORDSTROM INC,a72b34,2025-02-26,2025-02-26 13:56:29+00:00,2025-02-26 14:47:56+00:00,51.4,KJWN,John C Tune Airport,Nashville,US,36.1824,-86.886703,KTYQ,Indianapolis Executive Airport,Indianapolis,US,40.030701,-86.251404
N561FX,NORDSTROM INC,a72b34,2025-02-28,2025-02-28 18:20:03+00:00,2025-02-28 23:12:24+00:00,292.4,KOAK,San Francisco Bay Oakland International Airport,Oakland,US,37.720085,-122.221184,KFLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,US,26.072599,-80.152702
N561FX,NORDSTROM INC,a72b34,2025-03-03,2025-03-03 20:37:38+00:00,2025-03-03 22:34:43+00:00,117.1,KPBI,Palm Beach International Airport,West Palm Beach,US,26.683201,-80.095596,KIAD,Washington Dulles International Airport,Dulles,US,38.9445,-77.455803
N561FX,NORDSTROM INC,a72b34,2025-03-03,2025-03-03 16:29:15+00:00,2025-03-03 18:44:20+00:00,135.1,KHPN,Westchester County Airport,White Plains,US,41.06700134277344,-73.70760345458984,KF45,North Palm Beach County General Aviation Airport,West Palm Beach,US,26.8444,-80.221298
N561FX,NORDSTROM INC,a72b34,2025-03-02,2025-03-02 20:16:55+00:00,2025-03-02 21:36:36+00:00,79.7,KSOP,Moore County Airport,Carthage,US,35.237184,-79.389381,KHPN,Westchester County Airport,White Plains,US,41.06700134277344,-73.70760345458984
N561FX,NORDSTROM INC,a72b34,2025-03-02,2025-03-02 17:37:34+00:00,2025-03-02 18:55:59+00:00,78.4,KHPN,Westchester County Airport,White Plains,US,41.06700134277344,-73.70760345458984,KSOP,Moore County Airport,Carthage,US,35.237184,-79.389381
N561FX,NORDSTROM INC,a72b34,2025-03-02,2025-03-02 14:06:08+00:00,2025-03-02 16:26:57+00:00,140.8,FL95,Broocke Air Patch Airport,Winter Beach,US,27.708599090576172,-80.45279693603516,KHPN,Westchester County Airport,White Plains,US,41.06700134277344,-73.70760345458984
N561FX,NORDSTROM INC,a72b34,2025-03-02,2025-03-02 12:30:17+00:00,2025-03-02 12:56:56+00:00,26.6,KFLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,US,26.072599,-80.152702,KVRB,Vero Beach Regional Airport,Vero Beach,US,27.6556,-80.417901
N561FX,NORDSTROM INC,a72b34,2025-03-05,2025-03-05 23:17:04+00:00,2025-03-05 23:51:41+00:00,34.6,,,,,,,KAPA,Centennial Airport,Denver,US,39.57009888,-104.848999
N561FX,NORDSTROM INC,a72b34,2025-03-05,2025-03-05 20:00:50+00:00,2025-03-05 21:29:59+00:00,89.2,KFCM,Flying Cloud Airport,Minneapolis,US,44.8272018433,-93.4570999146,,,,,,
N561FX,NORDSTROM INC,a72b34,2025-03-05,2025-03-05 17:03:08+00:00,2025-03-05 19:19:43+00:00,136.6,KTEB,Teterboro Airport,Teterboro,US,40.850101,-74.060799,KFCM,Flying Cloud Airport,Minneapolis,US,44.8272018433,-93.4570999146
N561FX,NORDSTROM INC,a72b34,2025-03-05,2025-03-05 15:21:03+00:00,2025-03-05 15:37:15+00:00,16.2,KMMU,Morristown Municipal Airport,Morristown,US,40.799062,-74.414949,KTEB,Teterboro Airport,Teterboro,US,40.850101,-74.060799
N561FX,NORDSTROM INC,a72b34,2025-03-04,2025-03-04 21:25:30+00:00,2025-03-04 23:45:54+00:00,140.4,,,,,,,KMMU,Morristown Municipal Airport,Morristown,US,40.799062,-74.414949
N561FX,NORDSTROM INC,a72b34,2025-03-04,2025-03-04 19:24:20+00:00,2025-03-04 19:43:09+00:00,18.8,KPBI,Palm Beach International Airport,West Palm Beach,US,26.683201,-80.095596,KIMM,Immokalee Regional Airport,Immokalee,US,26.427933,-81.403531
N561FX,NORDSTROM INC,a72b34,2025-03-04,2025-03-04 16:20:35+00:00,2025-03-04 18:13:25+00:00,112.8,KIAD,Washington Dulles International Airport,Dulles,US,38.9445,-77.455803,FD38,Wellington Aero Club Airport,West Palm Beach,US,26.6465,-80.294197
N561FX,NORDSTROM INC,a72b34,2025-03-07,2025-03-07 19:51:00+00:00,2025-03-07 22:19:48+00:00,148.8,KPBI,Palm Beach International Airport,West Palm Beach,US,26.683201,-80.095596,KTEB,Teterboro Airport,Teterboro,US,40.850101,-74.060799
N561FX,NORDSTROM INC,a72b34,2025-03-07,2025-03-07 15:50:31+00:00,2025-03-07 18:12:59+00:00,142.5,TJBQ,Rafael Hernández International Airport,Aguadilla,PR,18.4949,-67.129402,FD38,Wellington Aero Club Airport,West Palm Beach,US,26.6465,-80.294197
N561FX,NORDSTROM INC,a72b34,2025-03-07,2025-03-07 00:34:22+00:00,2025-03-07 03:43:50+00:00,189.5,KTEB,Teterboro Airport,Teterboro,US,40.850101,-74.060799,TJBQ,Rafael Hernández International Airport,Aguadilla,PR,18.4949,-67.129402
N561FX,NORDSTROM INC,a72b34,2025-03-06,2025-03-06 19:46:39+00:00,2025-03-06 22:46:28+00:00,179.8,,,,,,,KTEB,Teterboro Airport,Teterboro,US,40.850101,-74.060799
N561FX,NORDSTROM INC,a72b34,2025-03-06,2025-03-06 17:26:34+00:00,2025-03-06 17:40:38+00:00,14.1,KAPA,Centennial Airport,Denver,US,39.57009888,-104.848999,,,,,,
N561FX,NORDSTROM INC,a72b34,2025-03-09,2025-03-09 18:17:25+00:00,2025-03-09 21:18:59+00:00,181.6,KIAD,Washington Dulles International Airport,Dulles,US,38.9445,-77.455803,KDAL,Dallas Love Field,Dallas,US,32.844776,-96.847653
N561FX,NORDSTROM INC,a72b34,2025-03-09,2025-03-09 15:39:18+00:00,2025-03-09 17:25:56+00:00,106.6,,,,,,,KIAD,Washington Dulles International Airport,Dulles,US,38.9445,-77.455803
N561FX,NORDSTROM INC,a72b34,2025-03-08,2025-03-08 19:30:08+00:00,2025-03-08 21:03:07+00:00,93.0,,,,,,,,,,,,
N561FX,NORDSTROM INC,a72b34,2025-03-08,2025-03-08 14:51:08+00:00,2025-03-08 17:42:14+00:00,171.1,KHPN,Westchester County Airport,White Plains,US,41.06700134277344,-73.70760345458984,,,,,,
N561FX,NORDSTROM INC,a72b34,2025-03-08,2025-03-08 12:34:03+00:00,2025-03-08 12:51:50+00:00,17.8,KTEB,Teterboro Airport,Teterboro,US,40.850101,-74.060799,KHPN,Westchester County Airport,White Plains,US,41.06700134277344,-73.70760345458984
N561FX,NORDSTROM INC,a72b34,2025-03-11,2025-03-11 18:30:35+00:00,2025-03-11 19:51:12+00:00,80.6,KSRQ,Sarasota Bradenton International Airport,Sarasota/Bradenton,US,27.394631,-82.554359,KMSY,Louis Armstrong New Orleans International Airport,New Orleans,US,29.993401,-90.264673
N561FX,NORDSTROM INC,a72b34,2025-03-10,2025-03-10 18:55:18+00:00,2025-03-10 21:48:49+00:00,173.5,,,,,,,KSRQ,Sarasota Bradenton International Airport,Sarasota/Bradenton,US,27.394631,-82.554359
N561FX,NORDSTROM INC,a72b34,2025-03-10,2025-03-10 14:08:20+00:00,2025-03-10 15:57:52+00:00,109.5,KFCM,Flying Cloud Airport,Minneapolis,US,44.8272018433,-93.4570999146,,,,,,
N561FX,NORDSTROM INC,a72b34,2025-03-13,2025-03-13 19:26:33+00:00,2025-03-13 22:14:54+00:00,168.4,KTEB,Teterboro Airport,Teterboro,US,40.850101,-74.060799,,,,,,
N561FX,NORDSTROM INC,a72b34,2025-03-13,2025-03-13 17:43:48+00:00,2025-03-13 18:37:56+00:00,54.1,KBED,Laurence G Hanscom Field,Bedford,US,42.470001,-71.289001,KTEB,Teterboro Airport,Teterboro,US,40.850101,-74.060799
N561FX,NORDSTROM INC,a72b34,2025-03-13,2025-03-13 00:06:17+00:00,2025-03-13 04:10:34+00:00,244.3,KCHD,Chandler Municipal Airport,Chandler,US,33.2691,-111.810997,KBED,Laurence G Hanscom Field,Bedford,US,42.470001,-71.289001
N561FX,NORDSTROM INC,a72b34,2025-03-12,2025-03-12 21:27:13+00:00,2025-03-12 22:09:50+00:00,42.6,,,,,,,KCHD,Chandler Municipal Airport,Chandler,US,33.2691,-111.810997
N561FX,NORDSTROM INC,a72b34,2025-03-12,2025-03-12 19:17:44+00:00,2025-03-12 20:09:15+00:00,51.5,KNUQ,Moffett Federal Airfield,Mountain View,US,37.4161,-122.049004,KL22,Yucca Valley Airport,Yucca Valley,US,34.129659,-116.407411
N561FX,NORDSTROM INC,a72b34,2025-03-15,2025-03-15 16:30:36+00:00,2025-03-15 20:57:39+00:00,267.0,KMIA,Miami International Airport,Miami,US,25.796011,-80.289751,KTUS,Tucson International Airport,Tucson,US,32.115004,-110.938053
N561FX,NORDSTROM INC,a72b34,2025-03-14,2025-03-14 19:55:06+00:00,2025-03-14 22:55:35+00:00,180.5,KPVD,Rhode Island T. F. Green International Airport,Providence/Warwick,US,41.725038,-71.425668,KMIA,Miami International Airport,Miami,US,25.796011,-80.289751
N561FX,NORDSTROM INC,a72b34,2025-03-14,2025-03-14 16:32:50+00:00,2025-03-14 18:21:26+00:00,108.6,KATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,33.6367,-84.428101,KPVD,Rhode Island T. F. Green International Airport,Providence/Warwick,US,41.725038,-71.425668
N561FX,NORDSTROM INC,a72b34,2025-03-16,2025-03-16 15:37:32+00:00,2025-03-16 18:21:06+00:00,163.6,KDAL,Dallas Love Field,Dallas,US,32.844776,-96.847653,KVGC,Hamilton Municipal Airport,Hamilton,US,42.8438,-75.561401
N561FX,NORDSTROM INC,a72b34,2025-03-19,2025-03-19 21:29:56+00:00,2025-03-19 23:53:51+00:00,143.9,KPBI,Palm Beach International Airport,West Palm Beach,US,26.683201,-80.095596,KTEB,Teterboro Airport,Teterboro,US,40.850101,-74.060799
N561FX,NORDSTROM INC,a72b34,2025-03-19,2025-03-19 17:29:07+00:00,2025-03-19 20:12:27+00:00,163.3,KBOS,Boston Logan International Airport,Boston,US,42.36197,-71.0079,FD38,Wellington Aero Club Airport,West Palm Beach,US,26.6465,-80.294197
N561FX,NORDSTROM INC,a72b34,2025-03-19,2025-03-19 14:26:18+00:00,2025-03-19 15:05:19+00:00,39.0,KVGC,Hamilton Municipal Airport,Hamilton,US,42.8438,-75.561401,KBOS,Boston Logan International Airport,Boston,US,42.36197,-71.0079
N561FX,NORDSTROM INC,a72b34,2025-03-21,2025-03-21 18:39:02+00:00,2025-03-21 19:11:33+00:00,32.5,KILG,Wilmington Airport,Wilmington,US,39.678699,-75.606499,KTEB,Teterboro Airport,Teterboro,US,40.850101,-74.060799
N561FX,NORDSTROM INC,a72b34,2025-03-21,2025-03-21 16:20:03+00:00,2025-03-21 17:46:18+00:00,86.2,KRYY,Cobb County International Airport-McCollum Field,Atlanta,US,34.01316,-84.59721,KILG,Wilmington Airport,Wilmington,US,39.678699,-75.606499
N561FX,NORDSTROM INC,a72b34,2025-03-21,2025-03-21 12:14:42+00:00,2025-03-21 15:05:47+00:00,171.1,TXKF,L.F. Wade International Airport,Hamilton,BM,32.363802,-64.67824,KRYY,Cobb County International Airport-McCollum Field,Atlanta,US,34.01316,-84.59721
N561FX,NORDSTROM INC,a72b34,2025-03-20,2025-03-20 21:04:53+00:00,2025-03-20 21:39:22+00:00,34.5,,,,,,,TXKF,L.F. Wade International Airport,Hamilton,BM,32.363802,-64.67824
N561FX,NORDSTROM INC,a72b34,2025-03-20,2025-03-20 12:24:00+00:00,2025-03-20 13:05:56+00:00,41.9,KTEB,Teterboro Airport,Teterboro,US,40.850101,-74.060799,,,,,,
N561FX,NORDSTROM INC,a72b34,2025-03-23,2025-03-23 21:19:50+00:00,2025-03-23 21:59:35+00:00,39.8,KTEB,Teterboro Airport,Teterboro,US,40.850101,-74.060799,KBED,Laurence G Hanscom Field,Bedford,US,42.470001,-71.289001
N561FX,NORDSTROM INC,a72b34,2025-03-23,2025-03-23 18:34:16+00:00,2025-03-23 19:23:49+00:00,49.6,KBED,Laurence G Hanscom Field,Bedford,US,42.470001,-71.289001,KTEB,Teterboro Airport,Teterboro,US,40.850101,-74.060799
N561FX,NORDSTROM INC,a72b34,2025-03-23,2025-03-23 13:56:37+00:00,2025-03-23 17:40:49+00:00,224.2,TJIG,Fernando Luis Ribas Dominicci Airport,San Juan,PR,18.45680046081543,-66.09809875488281,KBED,Laurence G Hanscom Field,Bedford,US,42.470001,-71.289001
N561FX,NORDSTROM INC,a72b34,2025-03-22,2025-03-22 13:52:29+00:00,2025-03-22 20:17:49+00:00,385.3,KTEB,Teterboro Airport,Teterboro,US,40.850101,-74.060799,TJIG,Fernando Luis Ribas Dominicci Airport,San Juan,PR,18.45680046081543,-66.09809875488281
N561FX,NORDSTROM INC,a72b34,2025-03-25,2025-03-25 15:09:30+00:00,2025-03-25 17:32:01+00:00,142.5,,,,,,,KTEB,Teterboro Airport,Teterboro,US,40.850101,-74.060799
N561FX,NORDSTROM INC,a72b34,2025-03-25,2025-03-25 12:17:59+00:00,2025-03-25 13:46:38+00:00,88.6,KGSO,Piedmont Triad International Airport,Greensboro,US,36.09937,-79.937262,08FA,Duda Airstrip,La Belle,US,26.57979965209961,-81.48370361328125
N561FX,NORDSTROM INC,a72b34,2025-03-24,2025-03-24 21:49:19+00:00,2025-03-24 23:16:06+00:00,86.8,,,,,,,9NC9,Meylor Field,Greensboro,US,36.209085,-79.894182
N561FX,NORDSTROM INC,a72b34,2025-03-24,2025-03-24 20:27:00+00:00,2025-03-24 20:42:59+00:00,16.0,KPBI,Palm Beach International Airport,West Palm Beach,US,26.683201,-80.095596,KIMM,Immokalee Regional Airport,Immokalee,US,26.427933,-81.403531
N561FX,NORDSTROM INC,a72b34,2025-03-24,2025-03-24 15:06:05+00:00,2025-03-24 17:32:23+00:00,146.3,KPHL,Philadelphia International Airport,Philadelphia,US,39.871899,-75.241096,FD38,Wellington Aero Club Airport,West Palm Beach,US,26.6465,-80.294197
N561FX,NORDSTROM INC,a72b34,2025-03-24,2025-03-24 12:52:07+00:00,2025-03-24 13:55:41+00:00,63.6,KBED,Laurence G Hanscom Field,Bedford,US,42.470001,-71.289001,KPHL,Philadelphia International Airport,Philadelphia,US,39.871899,-75.241096
N561FX,NORDSTROM INC,a72b34,2025-03-27,2025-03-27 21:10:00+00:00,2025-03-27 22:17:57+00:00,68.0,KRIC,Richmond International Airport,Richmond,US,37.505199,-77.319702,KPDK,DeKalb Peachtree Airport,Atlanta,US,33.87633,-84.30213
N561FX,NORDSTROM INC,a72b34,2025-03-27,2025-03-27 19:03:13+00:00,2025-03-27 20:03:18+00:00,60.1,KYIP,Willow Run Airport,Detroit,US,42.2379,-83.530403,KRIC,Richmond International Airport,Richmond,US,37.505199,-77.319702
N561FX,NORDSTROM INC,a72b34,2025-03-27,2025-03-27 17:06:20+00:00,2025-03-27 18:14:22+00:00,68.0,KIAD,Washington Dulles International Airport,Dulles,US,38.9445,-77.455803,KYIP,Willow Run Airport,Detroit,US,42.2379,-83.530403
N561FX,NORDSTROM INC,a72b34,2025-03-27,2025-03-27 13:35:19+00:00,2025-03-27 15:32:24+00:00,117.1,KPBI,Palm Beach International Airport,West Palm Beach,US,26.683201,-80.095596,KIAD,Washington Dulles International Airport,Dulles,US,38.9445,-77.455803
