tail_number,company_name,icao24,flight_date,departure_time,arrival_time,flight_duration_min,estDepartureAirport,dep_airport_name,dep_city,dep_country,dep_lat,dep_lon,estArrivalAirport,arr_airport_name,arr_city,arr_country,arr_lat,arr_lon
N765M,"Macy's, Inc.",aa552e,2025-01-09,2025-01-09 21:25:54+00:00,2025-01-09 22:52:28+00:00,86.6,KLUK,Cincinnati Municipal Airport Lunken Field,Cincinnati,US,39.102357,-84.418945,KLGA,LaGuardia Airport,New York,US,40.777199,-73.872597
N765M,"Macy's, Inc.",aa552e,2025-01-09,2025-01-09 01:37:52+00:00,2025-01-09 02:54:52+00:00,77.0,KEWR,Newark Liberty International Airport,Newark,US,40.6894,-74.170545,KLUK,Cincinnati Municipal Airport Lunken Field,Cincinnati,US,39.102357,-84.418945
N765M,"Macy's, Inc.",aa552e,2025-01-12,2025-01-12 20:17:29+00:00,2025-01-12 21:39:01+00:00,81.5,KLUK,Cincinnati Municipal Airport Lunken Field,Cincinnati,US,39.102357,-84.418945,KHPN,Westchester County Airport,White Plains,US,41.06700134277344,-73.70760345458984
N765M,"Macy's, Inc.",aa552e,2025-01-11,2025-01-11 00:32:26+00:00,2025-01-11 02:08:56+00:00,96.5,KLGA,LaGuardia Airport,New York,US,40.777199,-73.872597,KLUK,Cincinnati Municipal Airport Lunken Field,Cincinnati,US,39.102357,-84.418945
N765M,"Macy's, Inc.",aa552e,2025-01-14,2025-01-14 20:52:03+00:00,2025-01-14 22:48:59+00:00,116.9,KMCO,Orlando International Airport,Orlando,US,28.429399490356445,-81.30899810791016,KHPN,Westchester County Airport,White Plains,US,41.06700134277344,-73.70760345458984
N765M,"Macy's, Inc.",aa552e,2025-01-13,2025-01-13 11:33:03+00:00,2025-01-13 13:58:31+00:00,145.5,KHPN,Westchester County Airport,White Plains,US,41.06700134277344,-73.70760345458984,KMCO,Orlando International Airport,Orlando,US,28.429399490356445,-81.30899810791016
N765M,"Macy's, Inc.",aa552e,2025-01-16,2025-01-16 00:17:42+00:00,2025-01-16 02:13:57+00:00,116.2,KLGA,LaGuardia Airport,New York,US,40.777199,-73.872597,KPDK,DeKalb Peachtree Airport,Atlanta,US,33.87633,-84.30213
N765M,"Macy's, Inc.",aa552e,2025-01-15,2025-01-15 21:38:49+00:00,2025-01-15 23:13:10+00:00,94.4,KLUK,Cincinnati Municipal Airport Lunken Field,Cincinnati,US,39.102357,-84.418945,KLGA,LaGuardia Airport,New York,US,40.777199,-73.872597
N765M,"Macy's, Inc.",aa552e,2025-02-10,2025-02-10 21:42:09+00:00,2025-02-10 23:03:57+00:00,81.8,KLUK,Cincinnati Municipal Airport Lunken Field,Cincinnati,US,39.102357,-84.418945,KHPN,Westchester County Airport,White Plains,US,41.06700134277344,-73.70760345458984
N765M,"Macy's, Inc.",aa552e,2025-02-13,2025-02-13 22:28:21+00:00,2025-02-13 23:58:16+00:00,89.9,KORD,Chicago O'Hare International Airport,Chicago,US,41.9786,-87.9048,KHPN,Westchester County Airport,White Plains,US,41.06700134277344,-73.70760345458984
N765M,"Macy's, Inc.",aa552e,2025-02-12,2025-02-12 12:03:59+00:00,2025-02-12 14:18:30+00:00,134.5,KHPN,Westchester County Airport,White Plains,US,41.06700134277344,-73.70760345458984,KORD,Chicago O'Hare International Airport,Chicago,US,41.9786,-87.9048
N765M,"Macy's, Inc.",aa552e,2025-02-14,2025-02-14 00:30:20+00:00,2025-02-14 02:10:20+00:00,100.0,KHPN,Westchester County Airport,White Plains,US,41.06700134277344,-73.70760345458984,KLUK,Cincinnati Municipal Airport Lunken Field,Cincinnati,US,39.102357,-84.418945
N765M,"Macy's, Inc.",aa552e,2025-02-25,2025-02-25 12:59:37+00:00,2025-02-25 16:20:33+00:00,200.9,KFRG,Republic Airport,East Farmingdale,US,40.728576,-73.414267,KHOU,William P. Hobby Airport,Houston,US,29.645336,-95.276812
N765M,"Macy's, Inc.",aa552e,2025-02-25,2025-02-25 10:28:53+00:00,2025-02-25 11:52:09+00:00,83.3,KLUK,Cincinnati Municipal Airport Lunken Field,Cincinnati,US,39.102357,-84.418945,KFRG,Republic Airport,East Farmingdale,US,40.728576,-73.414267
N765M,"Macy's, Inc.",aa552e,2025-02-27,2025-02-27 20:22:33+00:00,2025-02-27 23:02:23+00:00,159.8,,,,,,,KFRG,Republic Airport,East Farmingdale,US,40.728576,-73.414267
N765M,"Macy's, Inc.",aa552e,2025-03-03,2025-03-03 11:48:39+00:00,2025-03-03 12:19:02+00:00,30.4,KLUK,Cincinnati Municipal Airport Lunken Field,Cincinnati,US,39.102357,-84.418945,KOEB,Branch County Memorial Airport,Coldwater,US,41.933399,-85.052597
